timestamp,open,high,low,close,volume
2024-05-17T20:20:45.056659914+00:00,100.22850378632955,102.67080055094513,98.50984839504318,100.95214515965876,3713.2147223718994
2024-05-18T20:20:45.056659914+00:00,100.47576833660396,103.40708920236524,100.41674872683512,103.3480695925964,6862.9337103556
2024-05-19T20:20:45.056659914+00:00,102.84429564858473,106.81746819168545,102.22596175940144,106.19913430250216,1304.7074262619271
2024-05-20T20:20:45.056659914+00:00,106.08733778734664,110.97874218072474,103.98345937270724,108.87486376608534,7550.687821497009
2024-05-21T20:20:45.056659914+00:00,109.16023956205017,110.71503984812479,106.65035268993512,108.20515297600974,4900.911907888652
2024-05-22T20:20:45.056659914+00:00,107.73371479767538,111.33289563692732,106.29353204072132,109.89271287997326,3786.390359824007
2024-05-23T20:20:45.056659914+00:00,110.24965325091941,114.02098190934547,108.21549994285216,111.98682860127822,2919.2281459190162
2024-05-24T20:20:45.056659914+00:00,111.96301740848028,115.59918915882444,109.91934831558228,113.55552006592644,2197.7723925396076
2024-05-25T20:20:45.056659914+00:00,113.30217487793,114.25908523614801,113.28041775096426,114.23732810918227,9163.736898125651
2024-05-26T20:20:45.056659914+00:00,114.18553644830477,115.11624781279274,113.63424822168847,114.56495958617643,4100.813077948516
2024-05-27T20:20:45.056659914+00:00,114.29676889086228,115.89125760950535,110.72916180089388,112.32365051953693,6118.882169031296
2024-05-28T20:20:45.056659914+00:00,112.43936461743789,114.74169059103407,111.69041152107359,113.99273749466977,6482.29829051798
2024-05-29T20:20:45.056659914+00:00,114.40735582841799,114.47455030776385,112.91832538635593,112.98551986570179,8249.861346223493
2024-05-30T20:20:45.056659914+00:00,112.42292159710269,114.01966344118584,108.92580685415126,110.52254869823442,5280.146993337
2024-05-31T20:20:45.056659914+00:00,110.58512613539122,112.13161535744776,107.51728101774997,109.0637702398065,7328.790158491769
2024-06-01T20:20:45.056659914+00:00,108.62160440521443,110.0433740604238,106.39644347184928,107.81821312705866,1126.9423909098025
2024-06-02T20:20:45.056659914+00:00,107.3204107841379,108.17816223141406,104.20480099824604,105.0625524455222,9591.961843369612
2024-06-03T20:20:45.056659914+00:00,105.0855931059855,106.20811465464315,104.76674600095107,105.88926754960873,7113.236769780945
2024-06-04T20:20:45.056659914+00:00,106.1621842079948,107.58253847684105,100.25099174528147,101.67134601412772,9657.758654323705
2024-06-05T20:20:45.056659914+00:00,102.1480419169343,103.6497262073188,100.89045669469479,102.3921409850793,8133.074091395492
