timestamp,open,high,low,close,volume
2025-05-17T12:20:45.076799536+00:00,100.0821974499231,100.11110204304205,99.75857752408525,99.7874821172042,444.78773031930984
2025-05-17T12:21:45.076799536+00:00,99.84731239043491,99.86686012602522,99.84193081746962,99.86147855305992,166.06119924719226
2025-05-17T12:22:45.076799536+00:00,99.91116603913623,100.31245537548152,99.84176809162717,100.24305742797246,997.1971576038516
2025-05-17T12:23:45.076799536+00:00,100.32208676051692,100.34049209204169,100.27673744592768,100.29514277745244,46.387551287010034
2025-05-17T12:24:45.076799536+00:00,100.33098485642502,100.35468369583583,100.21666863764199,100.2403674770528,127.25763162595062
2025-05-17T12:25:45.076799536+00:00,100.33618964459139,100.40770137125465,100.29451152122455,100.36602324788781,744.7139579871937
2025-05-17T12:26:45.076799536+00:00,100.36678951631049,100.41120578298244,100.32595770453436,100.3703739712063,418.54006159053745
2025-05-17T12:27:45.076799536+00:00,100.35448039165699,100.78216253243136,100.34476324614639,100.77244538692075,431.3047545982084
2025-05-17T12:28:45.076799536+00:00,100.69318977189697,100.79324344295142,100.43131536346576,100.53136903452021,957.171689828368
2025-05-17T12:29:45.076799536+00:00,100.52207255154913,100.6855900584587,100.46767029280953,100.6311877997191,577.5509452144765
2025-05-17T12:30:45.076799536+00:00,100.7171889955555,101.02377827728351,100.6644756058529,100.97106488758091,967.0143364466524
2025-05-17T12:31:45.076799536+00:00,101.06452281737525,101.1393995948191,101.00557108412204,101.08044786156589,176.3307595556806
2025-05-17T12:32:45.076799536+00:00,101.03941360417873,101.14621925632925,100.99996457380813,101.10677022595864,831.1760207517381
2025-05-17T12:33:45.076799536+00:00,101.17541179151544,101.18911295501526,100.8616871676514,100.87538833115121,20.010241493115807
2025-05-17T12:34:45.076799536+00:00,100.79560393996672,101.18928395320441,100.72437882877857,101.11805884201625,119.94546127006761
2025-05-17T12:35:45.076799536+00:00,101.21111044964476,101.24534089319663,100.8684187203216,100.90264916387346,826.364907779815
2025-05-17T12:36:45.076799536+00:00,100.80613329213865,100.8906648605021,100.80133799303938,100.88586956140283,17.299216946426668
